x;y
SET/22;1.6983016983016963
OUT/22;-1.7681728880157177
NOV/22;-3.0999999999999917
DEZ/22;-2.6831785345717285
JAN/23;-0.7423117709438043
FEV/23;-2.777777777777768
MAR/23;2.3076923076922995
ABR/23;1.8259935553168738
MAI/23;-1.4767932489451407
JUN/23;6.316916488222679
JUL/23;0.20140986908359082
AGO/23;-1.005025125628145
SET/23;0.6091370558375608
